filepath,label,sequence_id,condition,material,surface,timestamp_raw,sha256,filename,width,height,brightness,blur_laplacian_var,near_dup_flag,source_split
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012717123619-dry-asphalt-severe.jpg,DRY,202201271712,dry,asphalt,severe,2022012717123619,b263397fe0a67d5cd9245420b6ebbeaabfeabb9787e7cd548fe3b68d1e50f668,2022012717123619-dry-asphalt-severe.jpg,240,360,103.05177083333334,192.91970783165618,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201271723278-dry-asphalt-slight.jpg,DRY,202201271723,dry,asphalt,slight,202201271723278,c35d7b976987de5c48d028d8f5b078bcb6facf5b4a4ab99f8f177030e1e9238a,202201271723278-dry-asphalt-slight.jpg,240,360,139.74175925925925,377.3967283950617,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012717241311-dry-asphalt-severe.jpg,DRY,202201271724,dry,asphalt,severe,2022012717241311,027373b8686807af6fb364bba409a8741542b75393803bd88682afa534e667f2,2022012717241311-dry-asphalt-severe.jpg,240,360,124.81163194444444,433.83810734833145,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012717241318-dry-asphalt-severe.jpg,DRY,202201271724,dry,asphalt,severe,2022012717241318,4308543ba06e10335398e4cda316e27e6c1c941356524fe4b50a3dc5f6a0192c,2022012717241318-dry-asphalt-severe.jpg,240,360,131.04141203703705,331.65286810646006,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201272053518-dry-asphalt-slight.jpg,DRY,202201272053,dry,asphalt,slight,202201272053518,cf46b7ea461e47409f5ea432e333692a8e9f2c74decf95f461bef3e2d0bfdb2d,202201272053518-dry-asphalt-slight.jpg,240,360,136.00878472222223,119.82691910150892,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201272058103-dry-asphalt-slight.jpg,DRY,202201272058,dry,asphalt,slight,202201272058103,85c5d2b8cdf08f765956356165a5eecd49d44ceb8cc9882b1034d58476f2e8e9,202201272058103-dry-asphalt-slight.jpg,240,360,124.55976851851852,262.1588766770351,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012721181812-dry-concrete-slight.jpg,DRY,202201272118,dry,concrete,slight,2022012721181812,ae114e1fa43649f60462f1991018445b3d631195b625e1b381ad395c868f102f,2022012721181812-dry-concrete-slight.jpg,240,360,133.37386574074074,98.5728491028753,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201272323316-wet-concrete-smooth.jpg,DAMP,202201272323,wet,concrete,smooth,202201272323316,709891746e65a97f707f0baf518774ec12827601a640c6f46ad3859862bc5b63,202201272323316-wet-concrete-smooth.jpg,240,360,105.78760416666667,46.9098018838681,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012812412914-wet-asphalt-slight.jpg,DAMP,202201281241,wet,asphalt,slight,2022012812412914,40d2ebd86ffc73d3b3ca20cbcd0fc6d266f36cd7351a98c5572d303ea1d82030,2022012812412914-wet-asphalt-slight.jpg,240,360,86.87273148148148,29.896802805507328,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012816053113-wet-asphalt-severe.jpg,DAMP,202201281605,wet,asphalt,severe,2022012816053113,8773be76f9c0a514f2e2a908981c67bb1209469c2504c476f627348d08e8e2d0,2022012816053113-wet-asphalt-severe.jpg,240,360,70.35049768518519,76.24023109085648,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201281830382-wet-asphalt-slight.jpg,DAMP,202201281830,wet,asphalt,slight,202201281830382,b33cdf3846090f46f6a8ec81e8de17bb33858e6df9ee45074a77845e9c5da80e,202201281830382-wet-asphalt-slight.jpg,240,360,94.35028935185186,89.76062273608967,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201281836141-wet-asphalt-severe.jpg,DAMP,202201281836,wet,asphalt,severe,202201281836141,cb43be7eadab60e4382f3dd43b48d4a648821fd38f5f6d6ea1eb265596b60186,202201281836141-wet-asphalt-severe.jpg,240,360,115.48344907407407,454.06713661895037,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201281958371-wet-asphalt-severe.jpg,DAMP,202201281958,wet,asphalt,severe,202201281958371,d94f98996ed8ff151e397316ca27b47c8e1c514cd16157e914e8eb6d4dd38801,202201281958371-wet-asphalt-severe.jpg,240,360,101.5359375,371.3883289930555,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201282018012-water-asphalt-severe.jpg,WET,202201282018,water,asphalt,severe,202201282018012,a2acb0bba53b9045c769fc414e8f55754f276dc3d84222ebfcc4862cbc3cad80,202201282018012-water-asphalt-severe.jpg,240,360,105.68097222222222,149.09268482295957,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012820183715-water-asphalt-severe.jpg,WET,202201282018,water,asphalt,severe,2022012820183715,ec2c189880f4a9d9680712d8db6b761b30979d0f7dc97d7b1e413607e85c437a,2022012820183715-water-asphalt-severe.jpg,240,360,90.71827546296296,63.941861127052256,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012820584912-water-concrete-smooth.jpg,WET,202201282058,water,concrete,smooth,2022012820584912,8616cb955dbf89b7995d2168a912e3f5a019c919e86b5903b583c8e7b0e8c17a,2022012820584912-water-concrete-smooth.jpg,240,360,94.5497337962963,141.1026841337395,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201282116116-wet-concrete-smooth.jpg,DAMP,202201282116,wet,concrete,smooth,202201282116116,7dce40d1b1f91cc4f55f7aa2445cd20b3d19a46db45235d41047509ab7fe6f85,202201282116116-wet-concrete-smooth.jpg,240,360,106.29393518518519,44.658610026041664,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201282119518-wet-concrete-smooth.jpg,DAMP,202201282119,wet,concrete,smooth,202201282119518,b41b4d02a2146c2d3735043f8ea0601f02664365b8a6d29c4f1ac619f742f130,202201282119518-wet-concrete-smooth.jpg,240,360,120.07921296296297,2.4196872523094566,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012821243015-wet-concrete-smooth.jpg,DAMP,202201282124,wet,concrete,smooth,2022012821243015,2c49af6b8adec4c0bc37911c6c77f65d1f19f0c9457772f574b93e6744748a2d,2022012821243015-wet-concrete-smooth.jpg,240,360,95.30356481481482,3.71372682559585,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202201282142199-wet-asphalt-slight.jpg,DAMP,202201282142,wet,asphalt,slight,202201282142199,55e22e6b503c15a5e712db778dff66cb5fc27530629a3b7618c1416c8c828e47,202201282142199-wet-asphalt-slight.jpg,240,360,84.2959837962963,124.73419728638868,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012822344116-wet-concrete-smooth.jpg,DAMP,202201282234,wet,concrete,smooth,2022012822344116,7b48a0a7066563ebfc2f0d4e18593ff73147cc6686eb5d8b8baaded0bd694099,2022012822344116-wet-concrete-smooth.jpg,240,360,102.99688657407407,19.7977430554216,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012822351917-wet-concrete-smooth.jpg,DAMP,202201282235,wet,concrete,smooth,2022012822351917,5438d8c6671d0a6404041c3f0fd98810341b26d79ccea44d7cc7a0d454a684f1,2022012822351917-wet-concrete-smooth.jpg,240,360,102.33184027777777,19.235496890941143,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022012822440915-wet-concrete-smooth.jpg,DAMP,202201282244,wet,concrete,smooth,2022012822440915,b5b04904d2a7f461b773fc3e63a46deabfd0b798b9ae3f7f5866f7da25afd1f2,2022012822440915-wet-concrete-smooth.jpg,240,360,104.45449074074074,31.832029449052644,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202072239415-water-concrete-smooth.jpg,WET,202202072239,water,concrete,smooth,202202072239415,2b133405368571ae23c462fa343cb09a98e41283ea1a1e11fa4b6b84fbaa5669,202202072239415-water-concrete-smooth.jpg,240,360,159.9145601851852,1087.6705150161556,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020817151211-water-concrete-smooth.jpg,WET,202202081715,water,concrete,smooth,2022020817151211,2dedac08b7efabd398e0b506f451c40f0c05794e44c57848b5f2873f4291f7a0,2022020817151211-water-concrete-smooth.jpg,240,360,109.64439814814814,82.70606655079196,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020817151217-wet-concrete-smooth.jpg,DAMP,202202081715,wet,concrete,smooth,2022020817151217,3d1e1661711a7bda83601fc2d55a558d780a0fe02eb4725ccdae1ba766508f64,2022020817151217-wet-concrete-smooth.jpg,240,360,102.81385416666667,17.71217474226252,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202081722599-wet-asphalt-severe.jpg,DAMP,202202081722,wet,asphalt,severe,202202081722599,ed7bd910b2ec239813d16979ca30e3750540454a79ed80a5ab688d1ef86e1e67,202202081722599-wet-asphalt-severe.jpg,240,360,82.43240740740741,106.65735526928475,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020819070118-wet-asphalt-smooth.jpg,DAMP,202202081907,wet,asphalt,smooth,2022020819070118,b070a482fec26783c5c3567ed5d11cdeebc1b0ed027e14532022cbc47082783f,2022020819070118-wet-asphalt-smooth.jpg,240,360,87.97225694444444,12.0145013008777,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020820183010-wet-asphalt-smooth.jpg,DAMP,202202082018,wet,asphalt,smooth,2022020820183010,c3cd100b801b5a428b5db634b4c879fa8680564a73df2823d046f654d16891b0,2022020820183010-wet-asphalt-smooth.jpg,240,360,85.74413194444445,51.584004436192565,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082031211-water-asphalt-severe.jpg,WET,202202082031,water,asphalt,severe,202202082031211,8c708ca4c695e61ebd40f5b1469c24ea78f83af45dceabe43509fc72b630702c,202202082031211-water-asphalt-severe.jpg,240,360,140.17181712962963,229.20105709876546,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082043286-water-asphalt-smooth.jpg,WET,202202082043,water,asphalt,smooth,202202082043286,8632d7f356b1f41c9280825bddaeab6bebed59155aacfdc1ddfc7c57ace677b4,202202082043286-water-asphalt-smooth.jpg,240,360,127.31569444444445,21.934926311192555,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020820505117-wet-asphalt-slight.jpg,DAMP,202202082050,wet,asphalt,slight,2022020820505117,2f1f8f040706760a89badd1fb5f1145de9b2834e024b0e9f7547908a41822e89,2022020820505117-wet-asphalt-slight.jpg,240,360,101.6702662037037,35.014875562494645,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020820595914-wet-asphalt-slight.jpg,DAMP,202202082059,wet,asphalt,slight,2022020820595914,2ed7ce70eebe66be8ed22a7fd1aca7e13c62733a54fdb66a97bd212b1ef00f5d,2022020820595914-wet-asphalt-slight.jpg,240,360,96.95417824074075,41.57173285108024,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082101073-wet-asphalt-slight.jpg,DAMP,202202082101,wet,asphalt,slight,202202082101073,50c8b9f794d2e9cf0fcb6d3ee542a3ffeb0d6c08c7c6a6356a98d0e54385d75a,202202082101073-wet-asphalt-slight.jpg,240,360,133.74936342592594,318.78497562358007,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020821034916-wet-asphalt-slight.jpg,DAMP,202202082103,wet,asphalt,slight,2022020821034916,25e0abf6fe76d21ea03c8f58d2155fa73c53d29232c96f9b24575e4f283720b1,2022020821034916-wet-asphalt-slight.jpg,240,360,95.92627314814816,61.75639849523641,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020821223918-water-concrete-smooth.jpg,WET,202202082122,water,concrete,smooth,2022020821223918,63f6e19c200dfa31972e04b2a66785a2cb6fd0399c13f4f350f886eaa8f8774c,2022020821223918-water-concrete-smooth.jpg,240,360,100.8548263888889,7.519687204084147,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020821324610-wet-asphalt-smooth.jpg,DAMP,202202082132,wet,asphalt,smooth,2022020821324610,24cd20e60786d9888579a1af44d15e1a045d08e521c8ffa17105455503736d44,2022020821324610-wet-asphalt-smooth.jpg,240,360,97.11697916666667,21.13497391760974,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020821391513-wet-asphalt-smooth.jpg,DAMP,202202082139,wet,asphalt,smooth,2022020821391513,29900b22c59c8880a9c59b1252559c51b29462991133266d1de1476ffe1a6ebf,2022020821391513-wet-asphalt-smooth.jpg,240,360,90.56702546296296,12.062868807870371,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082207038-water-concrete-slight.jpg,WET,202202082207,water,concrete,slight,202202082207038,fe0a287328109f20f95d80c1ad904002180f10ab8e0c0bb013ed8344af3f3536,202202082207038-water-concrete-slight.jpg,240,360,123.4444212962963,121.56481218921469,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082209142-water-concrete-slight.jpg,WET,202202082209,water,concrete,slight,202202082209142,84cc3891ec949b2d78203a1452ca9f83752226690be7fcceb61ed871519a1254,202202082209142-water-concrete-slight.jpg,240,360,132.54694444444445,375.24461970111025,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/2022020822230111-water-concrete-smooth.jpg,WET,202202082223,water,concrete,smooth,2022020822230111,03f0158e3ba888abfdbd8e29ad259fe623a9fa3032c1e3b8f7b9758f39abcf0a,2022020822230111-water-concrete-smooth.jpg,240,360,106.51998842592593,44.451133314043204,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082223143-water-concrete-smooth.jpg,WET,202202082223,water,concrete,smooth,202202082223143,d741e3b86fe5f295db741748633aa91a12e793834e87d629a49797b9950f3f10,202202082223143-water-concrete-smooth.jpg,240,360,98.36458333333333,95.14833487600738,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082225247-water-concrete-smooth.jpg,WET,202202082225,water,concrete,smooth,202202082225247,6b7bf0cfc12ddba19e4e09a1d92ebca34b725eef6788f2e23ea17330b686ae35,202202082225247-water-concrete-smooth.jpg,240,360,100.24667824074074,85.4596868986572,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082229532-water-concrete-smooth.jpg,WET,202202082229,water,concrete,smooth,202202082229532,e8c8ef4586cbdb4524a2cdd1df94b62b290e01e545c1eb8b550feea74eabbb39,202202082229532-water-concrete-smooth.jpg,240,360,160.81099537037036,102.18797202275697,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082247266-water-concrete-smooth.jpg,WET,202202082247,water,concrete,smooth,202202082247266,0f50e2f30bffad438723d0219adafadadc86a8d4aa33c1b3c6e64e2e1d150c57,202202082247266-water-concrete-smooth.jpg,240,360,108.33678240740741,3.269750041661309,False,train
c:/Users/Rivan/Projects/AI_Grand_Prix/data/_hf_snapshot/test_50k/202202082249029-water-concrete-smooth.jpg,WET,202202082249,water,concrete,smooth,202202082249029,d6200338f9c0ca1b6fe13812868cb7d7c0a1327ce3925e4ce5f6f40c8a71be73,202202082249029-water-concrete-smooth.jpg,240,360,121.119375,599.2518771667899,False,train
